22.5,21.78,22.82,21.78,22.82,21.78,22.82,21.78,22.82
22.6,21.88,22.92,21.88,22.92,21.88,22.92,21.88,22.92
22.7,21.97,23.01,21.97,23.01,21.97,23.01,21.97,23.01
22.8,22.07,23.11,22.07,23.11,22.07,23.11,22.07,23.11
22.9,22.16,23.21,22.16,23.21,22.16,23.21,22.16,23.21
23.0,22.26,23.30,22.26,23.30,22.26,23.30,22.26,23.30
23.1,22.36,23.40,22.36,23.40,22.36,23.40,22.36,23.40
23.2,22.45,23.49,22.45,23.49,22.45,23.49,22.45,23.49
23.3,22.55,23.59,22.55,23.59,22.55,23.59,22.55,23.59
23.4,22.64,23.69,22.64,23.69,22.64,23.69,22.64,23.69
23.5,22.74,23.78,22.74,23.78,22.74,23.78,22.74,23.78
23.6,22.84,23.88,22.84,23.88,22.84,23.88,22.84,23.88
23.7,22.93,23.97,22.93,23.97,22.93,23.97,22.93,23.97
23.8,23.03,24.07,23.03,24.07,23.03,24.07,23.03,24.07
23.9,23.12,24.17,23.12,24.17,23.12,24.17,23.12,24.17
24.0,23.22,24.26,23.22,24.26,23.22,24.26,23.22,24.26
24.1,23.32,24.36,23.32,24.36,23.32,24.36,23.32,24.36
24.2,23.41,24.45,23.41,24.45,23.41,24.45,23.41,24.45
24.3,23.51,24.55,23.51,24.55,23.51,24.55,23.51,24.55
24.4,23.60,24.65,23.60,24.65,23.60,24.65,23.60,24.65
24.5,23.70,24.74,23.70,24.74,23.70,24.74,23.70,24.74
24.6,23.80,24.84,23.80,24.84,23.80,24.84,23.80,24.84
24.7,23.89,24.94,23.89,24.94,23.89,24.94,23.89,24.94
24.8,23.99,25.03,23.99,25.03,23.99,25.03,23.99,25.03
24.9,24.09,25.13,24.09,25.13,24.09,25.13,24.09,25.13
25.0,24.18,25.22,24.18,25.22,24.18,25.22,24.18,25.22
25.1,24.28,25.32,24.28,25.32,24.28,25.32,24.28,25.32
25.2,24.37,25.42,24.37,25.42,24.37,25.42,24.37,25.42
25.3,24.47,25.51,24.47,25.51,24.47,25.51,24.47,25.51
25.4,24.57,25.61,24.57,25.61,24.57,25.61,24.57,25.61
25.5,24.66,25.70,24.66,25.70,24.66,25.70,24.66,25.70
25.6,24.76,25.80,24.76,25.80,24.76,25.80,24.76,25.80
25.7,24.85,25.90,24.85,25.90,24.85,25.90,24.85,25.90
25.8,24.95,25.99,24.95,25.99,24.95,25.99,24.95,25.99
25.9,25.05,26.09,25.05,26.09,25.05,26.09,25.05,26.09
26.0,25.14,26.19,25.14,26.19,25.14,26.19,25.14,26.19
26.1,25.24,26.28,25.24,26.28,25.24,26.28,25.24,26.28
26.2,25.34,26.38,25.34,26.38,25.34,26.38,25.34,26.38
26.3,25.43,26.47,25.43,26.47,25.43,26.47,25.43,26.47
26.4,25.53,26.57,25.53,26.57,25.53,26.57,25.53,26.57
26.5,25.62,26.67,25.62,26.67,25.62,26.67,25.62,26.67
26.6,25.72,26.76,25.72,26.76,25.72,26.76,25.72,26.76
26.7,25.82,26.86,25.82,26.86,25.82,26.86,25.82,26.86
26.8,25.91,26.96,25.91,26.96,25.91,26.96,25.91,26.96
26.9,26.01,27.05,26.01,27.05,26.01,27.05,26.01,27.05
27.0,26.11,27.15,26.11,27.15,26.11,27.15,26.11,27.15
27.1,26.20,27.24,26.20,27.24,26.20,27.24,26.20,27.24
27.2,26.30,27.34,26.30,27.34,26.30,27.34,26.30,27.34
27.3,26.39,27.44,26.39,27.44,26.39,27.44,26.39,27.44
27.4,26.49,27.53,26.49,27.53,26.49,27.53,26.49,27.53
27.5,26.59,27.63,26.59,27.63,26.59,27.63,26.59,27.63
27.6,26.68,27.73,26.68,27.73,26.68,27.73,26.68,27.73
27.7,26.78,27.82,26.78,27.82,26.78,27.82,26.78,27.82
27.8,26.88,27.92,26.88,27.92,26.88,27.92,26.88,27.92
27.9,26.97,28.02,26.97,28.02,26.97,28.02,26.97,28.02
28.0,27.07,28.11,27.07,28.11,27.07,28.11,27.07,28.11
28.1,27.17,28.21,27.17,28.21,27.17,28.21,27.17,28.21
28.2,27.26,28.30,27.26,28.30,27.26,28.30,27.26,28.30
28.3,27.36,28.40,27.36,28.40,27.36,28.40,27.36,28.40
28.4,27.46,28.50,27.46,28.50,27.46,28.50,27.46,28.50
28.5,27.55,28.59,27.55,28.59,27.55,28.59,27.55,28.59
28.6,27.65,28.69,27.65,28.69,27.65,28.69,27.65,28.69
28.7,27.74,28.79,27.74,28.79,27.74,28.79,27.74,28.79
28.8,27.84,28.88,27.84,28.88,27.84,28.88,27.84,28.88
28.9,27.94,28.98,27.94,28.98,27.94,28.98,27.94,28.98
29.0,28.03,29.08,28.03,29.08,28.03,29.08,28.03,29.08
29.1,28.13,29.17,28.13,29.17,28.13,29.17,28.13,29.17
29.2,28.23,29.27,28.23,29.27,28.23,29.27,28.23,29.27
29.3,28.32,29.36,28.32,29.36,28.32,29.36,28.32,29.36
29.4,28.42,29.46,28.42,29.46,28.42,29.46,28.42,29.46
29.5,28.52,29.56,28.52,29.56,28.52,29.56,28.52,29.56
29.6,28.61,29.65,28.61,29.65,28.61,29.65,28.61,29.65
29.7,28.71,29.75,28.71,29.75,28.71,29.75,28.71,29.75
29.8,28.81,29.85,28.81,29.85,28.81,29.85,28.81,29.85
29.9,28.90,29.94,28.90,29.94,28.90,29.94,28.90,29.94
30.0,29.00,30.04,29.00,30.04,29.00,30.04,29.00,30.04
30.1,29.10,30.14,29.10,30.14,29.10,30.14,29.10,30.14
30.2,29.19,30.23,29.19,30.23,29.19,30.23,29.19,30.23
30.3,29.29,30.33,29.29,30.33,29.29,30.33,29.29,30.33
30.4,29.39,30.43,29.39,30.43,29.39,30.43,29.39,30.43
30.5,29.48,30.52,29.48,30.52,29.48,30.52,29.48,30.52
30.6,29.58,30.62,29.58,30.62,29.58,30.62,29.58,30.62
30.7,29.68,30.71,29.68,30.71,29.68,30.71,29.68,30.71
30.8,29.77,30.81,29.77,30.81,29.77,30.81,29.77,30.81
30.9,29.87,30.91,29.87,30.91,29.87,30.91,29.87,30.91
31.0,29.97,31.00,29.97,31.00,29.97,31.00,29.97,31.00
31.1,30.06,31.10,30.06,31.10,30.06,31.10,30.06,31.10
31.2,30.16,31.20,30.16,31.20,30.16,31.20,30.16,31.20
31.3,30.26,31.29,30.26,31.29,30.26,31.29,30.26,31.29
31.4,30.35,31.39,30.35,31.39,30.35,31.39,30.35,31.39
31.5,30.45,31.49,30.45,31.49,30.45,31.49,30.45,31.49
31.6,30.55,31.58,30.55,31.58,30.55,31.58,30.55,31.58
31.7,30.64,31.68,30.64,31.68,30.64,31.68,30.64,31.68
31.8,30.74,31.78,30.74,31.78,30.74,31.78,30.74,31.78
31.9,30.84,31.87,30.84,31.87,30.84,31.87,30.84,31.87
32.0,30.93,31.97,30.93,31.97,30.93,31.97,30.93,31.97
32.1,31.03,32.07,31.03,32.07,31.03,32.07,31.03,32.07
32.2,31.13,32.16,31.13,32.16,31.13,32.16,31.13,32.16
32.3,31.22,32.26,31.22,32.26,31.22,32.26,31.22,32.26
32.4,31.32,32.36,31.32,32.36,31.32,32.36,31.32,32.36
32.5,31.42,32.45,31.42,32.45,31.42,32.45,31.42,32.45
32.6,31.51,32.55,31.51,32.55,31.51,32.55,31.51,32.55
32.7,31.61,32.65,31.61,32.65,31.61,32.65,31.61,32.65
32.8,31.71,32.74,31.71,32.74,31.71,32.74,31.71,32.74
32.9,31.80,32.84,31.80,32.84,31.80,32.84,31.80,32.84
